,price,location,total_sqft,bhk,bath
3549,3500000.0,other,825.0,2.0,2.0
3550,13799999.999999998,other,2400.0,4.0,4.0
3551,9500000.0,other,1283.0,2.0,2.0
3552,5200000.0,other,950.0,2.0,2.0
3553,23000000.0,other,3500.0,4.0,5.0
3554,2550000.0,other,650.0,2.0,2.0
3555,21500000.0,other,2714.0,3.0,4.0
3556,40000000.0,other,5000.0,4.0,4.0
3557,18500000.0,other,2250.0,3.0,3.0
3558,12000000.0,other,1995.0,4.0,4.0
3559,17500000.0,other,2250.0,4.0,5.0
3560,17000000.0,other,2175.0,4.0,4.0
3561,2500000.0,other,750.0,2.0,2.0
3562,4250000.0,other,1114.0,2.0,2.0
3563,3500000.0,other,1045.0,2.0,2.0
3565,4000000.0,other,1114.0,2.0,2.0
3567,3500000.0,other,900.0,2.0,2.0
3569,6500000.0,other,1110.0,2.0,2.0
3571,9000000.0,other,1365.0,3.0,2.0
3572,4800000.0,other,1000.0,2.0,2.0
3573,8600000.0,other,1342.0,3.0,2.0
3576,20000000.0,other,2500.0,3.0,3.0
3577,20000000.0,other,2400.0,3.0,3.0
3578,16000000.0,other,2428.0,4.0,5.0
3579,7200000.0,other,1205.0,3.0,3.0
3581,42500000.0,other,5400.0,8.0,8.0
3583,45000000.0,other,6800.0,9.0,9.0
3584,12500000.0,other,2112.0,3.0,2.0
3585,4800000.0,other,960.0,2.0,2.0
3586,3800000.0,other,850.0,2.0,2.0
3587,4000000.0,other,900.0,2.0,2.0
3588,16500000.0,other,3000.0,4.0,3.0
3589,6500000.0,other,1140.0,2.0,2.0
3590,16500000.0,other,2390.0,3.0,4.0
3591,11000000.0,other,2080.0,3.0,4.0
3592,9400000.0,other,1450.0,3.0,2.0
3593,5150000.0,other,1198.0,2.0,2.0
3594,16000000.0,other,2035.0,3.0,5.0
3595,5600000.0,other,1507.0,2.0,3.0
3596,8400000.0,other,1386.0,3.0,3.0
3597,3000000.0,other,851.0,2.0,2.0
3598,16500000.0,other,2000.0,3.0,3.0
3600,4300000.0,other,1000.0,2.0,2.0
3602,15500000.0,other,2450.0,3.0,3.0
3603,20000000.0,other,2714.0,3.0,3.0
3604,18000000.0,other,2430.0,4.0,4.0
3605,3300000.0,other,720.0,2.0,2.0
3606,3070000.0,other,890.0,2.0,2.0
3608,18500000.0,other,2500.0,4.0,5.0
3609,38000000.0,other,4690.0,4.0,4.0
3611,15000000.0,other,1890.0,4.0,4.0
3612,8000000.0,other,1565.0,3.0,2.0
3613,16000000.0,other,2300.0,3.0,3.0
3614,5700000.0,other,670.0,6.0,2.0
3616,3000000.0,other,880.0,2.0,2.0
3617,18500000.0,other,2940.0,4.0,4.0
3619,3800000.0,other,600.0,3.0,2.0
3620,15000000.0,other,1800.0,5.0,5.0
3621,16500000.0,other,2100.0,4.0,4.0
3622,5000000.0,other,950.0,2.0,2.0
3623,14000000.0,other,2370.0,4.0,7.0
3624,16500000.0,other,2100.0,3.0,3.0
3625,7200000.0,other,1400.0,3.0,3.0
3626,4200000.0,other,1270.0,2.0,2.0
3627,18000000.0,other,2650.0,4.0,5.0
3628,18000000.0,other,2500.0,3.0,4.0
3629,3300000.0,other,800.0,2.0,2.0
3630,3100000.0,other,550.0,2.0,2.0
3631,9000000.0,other,1440.0,4.0,3.0
3632,8500000.0,other,1515.0,3.0,2.0
3635,15000000.0,other,1920.0,3.0,3.0
3636,9500000.0,other,1300.0,3.0,2.0
3637,3800000.0,other,900.0,2.0,2.0
3638,17000000.0,other,2000.0,4.0,3.0
3639,10000000.0,other,1956.0,3.0,3.0
3640,9700000.0,other,1647.0,3.0,3.0
3641,18700000.0,other,2336.0,4.0,4.0
3642,2500000.0,other,600.0,2.0,2.0
3643,5300000.0,other,900.0,3.0,2.0
3644,3300000.0,other,650.0,2.0,2.0
3645,4800000.0,other,1230.0,2.0,2.0
3651,3000000.0,other,810.0,2.0,2.0
3652,7500000.0,other,900.0,2.0,2.0
3653,15000000.0,other,2700.0,4.0,4.0
3654,3700000.0,other,1005.0,2.0,2.0
3655,3600000.0,other,1005.0,2.0,2.0
3657,9000000.0,other,1300.0,10.0,8.0
3658,15000000.0,other,1800.0,3.0,2.0
3660,15000000.0,other,2200.0,3.0,3.0
3661,3050000.0,other,850.0,2.0,2.0
3662,4000000.0,other,1100.0,2.0,2.0
3663,6500000.0,other,945.0,3.0,2.0
3665,15200000.0,other,2092.0,3.0,3.0
3666,25000000.0,other,3130.0,4.0,3.0
3667,5500000.0,other,1000.0,3.0,2.0
3668,4100000.0,other,995.0,2.0,2.0
3670,14000000.0,other,2160.0,3.0,4.0
3671,15000000.0,other,1890.0,4.0,4.0
3672,3800000.0,other,750.0,2.0,2.0
3673,4000000.0,other,950.0,2.0,2.0
3675,7500000.0,other,1450.0,3.0,2.0
3678,3800000.0,other,650.0,2.0,2.0
3679,4500000.0,other,1150.0,2.0,2.0
3680,17500000.0,other,2160.0,3.0,3.0
3684,25000000.0,other,3500.0,4.0,3.0
3685,4500000.0,other,1010.0,2.0,2.0
3686,3500000.0,other,645.0,2.0,2.0
3687,15900000.0,other,2000.0,3.0,3.0
3689,41000000.0,other,6500.0,9.0,9.0
3690,32100000.0,other,4068.0,4.0,4.0
3691,5000000.0,other,1100.0,2.0,2.0
3692,16500000.0,other,2400.0,3.0,3.0
3693,7800000.0,other,1500.0,3.0,3.0
3694,22500000.0,other,3500.0,4.0,4.0
3695,4000000.0,other,1095.0,2.0,2.0
3696,30000000.0,other,3600.0,6.0,8.0
3698,4500000.0,other,800.0,2.0,2.0
3699,12000000.0,other,1945.0,3.0,3.0
3700,7500000.0,other,1200.0,2.0,2.0
3703,8200000.0,other,1585.0,3.0,3.0
3704,3500000.0,other,535.0,2.0,2.0
3705,9000000.0,other,1760.0,3.0,3.0
3706,5000000.0,other,1202.0,2.0,2.0
3707,2900000.0,other,720.0,2.0,2.0
3708,48500000.0,other,5800.0,4.0,4.0
3709,4600000.0,other,980.0,2.0,2.0
3710,7500000.0,other,900.0,3.0,2.0
3711,15500000.0,other,2150.0,3.0,4.0
3712,15000000.0,other,2150.0,4.0,3.0
3713,7800000.0,other,1250.0,3.0,2.0
3714,3200000.0,other,950.0,2.0,2.0
3716,3800000.0,other,830.0,2.0,2.0
3717,6800000.0,other,1277.0,2.0,2.0
3718,7500000.0,other,1400.0,3.0,2.0
3719,4320000.0,other,1040.0,2.0,2.0
3720,4600000.0,other,950.0,2.0,2.0
3721,3200000.0,other,900.0,2.0,2.0
3722,10000000.0,other,1500.0,3.0,2.0
3723,3500000.0,other,1000.0,2.0,2.0
3725,6180000.0,other,1180.0,2.0,2.0
3726,5900000.0,other,900.0,3.0,2.0
3727,4500000.0,other,995.0,2.0,2.0
3728,9500000.0,other,1935.0,3.0,3.0
3729,7500000.0,other,1500.0,3.0,2.0
3732,5300000.0,other,900.0,2.0,2.0
3733,3000000.0,other,535.0,2.0,2.0
3736,5400000.0,other,1025.0,2.0,2.0
3738,3400000.0,other,642.0,2.0,2.0
3739,12000000.0,other,2100.0,4.0,2.0
3740,4100000.0,other,1060.0,2.0,2.0
3741,4400000.0,other,650.0,2.0,2.0
3742,3500000.0,other,761.0,2.0,2.0
3744,5700000.0,other,900.0,2.0,2.0
3745,4500000.0,other,757.0,2.0,2.0
3748,4700000.0,other,1082.0,2.0,2.0
3749,45000000.0,other,6500.0,9.0,9.0
3750,3500000.0,other,1050.0,2.0,2.0
3751,3500000.0,other,980.0,2.0,2.0
3752,11000000.0,other,1800.0,4.0,2.0
3754,6000000.0,other,1250.0,2.0,2.0
3755,33000000.0,other,4545.0,4.0,5.0
3756,36000000.0,other,4200.0,7.0,8.0
3757,3100000.0,other,895.0,2.0,2.0
3759,2500000.0,other,648.0,2.0,2.0
3760,11000000.0,other,1800.0,4.0,3.0
3761,5000000.0,other,900.0,3.0,2.0
3762,2500000.0,other,648.0,2.0,2.0
3763,35000000.0,other,4500.0,6.0,4.0
3764,9050000.0,other,1385.0,2.0,2.0
3765,3300000.0,other,845.0,2.0,2.0
3766,3800000.0,other,750.0,2.0,2.0
3768,8000000.0,other,936.0,3.0,2.0
3769,4800000.0,other,1150.0,2.0,2.0
3771,3500000.0,other,750.0,2.0,2.0
3772,4500000.0,other,904.0,2.0,2.0
3774,5500000.0,other,1100.0,3.0,2.0
3776,4000000.0,other,650.0,2.0,2.0
3778,25000000.0,other,3600.0,3.0,3.0
3779,3500000.0,other,750.0,2.0,2.0
3780,11000000.0,other,1700.0,3.0,3.0
3781,55000000.0,other,7000.0,6.0,5.0
3782,9000000.0,other,1350.0,2.0,3.0
3783,3500000.0,other,720.0,2.0,2.0
3784,1850000.0,other,540.0,2.0,2.0
3785,6200000.0,other,900.0,3.0,3.0
3787,6800000.0,other,1090.0,2.0,2.0
3788,3700000.0,other,1100.0,2.0,2.0
3789,6500000.0,other,900.0,7.0,2.0
3790,12500000.0,other,1600.0,2.0,2.0
3791,8000000.0,other,1505.0,2.0,2.0
3792,2400000.0,other,550.0,2.0,2.0
3793,3850000.0,other,990.0,2.0,2.0
3794,4800000.0,other,950.0,2.0,2.0
3795,6000000.0,other,1137.0,2.0,2.0
3796,3400000.0,other,630.0,2.0,2.0
3797,6300000.0,other,1200.0,2.0,2.0
3798,42500000.0,other,5000.0,7.0,4.0
3801,3800000.0,other,750.0,2.0,2.0
3802,6700000.0,other,1260.0,2.0,2.0
3803,3500000.0,other,700.0,2.0,2.0
3804,2700000.0,other,822.0,2.0,2.0
3807,32400000.000000004,other,3850.0,4.0,5.0
3808,4500000.0,other,925.0,2.0,2.0
3809,7500000.0,other,950.0,2.0,2.0
3810,6000000.0,other,960.0,2.0,2.0
3811,11000000.0,other,1562.0,3.0,3.0
3812,6100000.0,other,930.0,2.0,2.0
3813,4400000.0,other,750.0,2.0,2.0
3814,3200000.0,other,600.0,2.0,2.0
3815,8500000.0,other,1100.0,2.0,2.0
3816,2600000.0,other,630.0,2.0,2.0
3817,5500000.0,other,900.0,2.0,2.0
3818,10000000.0,other,1622.0,3.0,3.0
3819,4500000.0,other,1025.0,2.0,2.0
3820,3450000.0,other,920.0,2.0,2.0
3821,9300000.0,other,1680.0,3.0,3.0
3822,8500000.0,other,1430.0,3.0,2.0
3823,17000000.0,other,2250.0,3.0,3.0
3824,3600000.0,other,600.0,2.0,2.0
3826,5000000.0,other,985.0,2.0,2.0
3827,2700000.0,other,535.0,2.0,2.0
3828,9500000.0,other,1391.0,3.0,3.0
3829,40199999.99999999,other,5010.0,5.0,5.0
3830,3900000.0,other,675.0,2.0,2.0
3832,9000000.0,other,1650.0,3.0,3.0
3834,10000000.0,other,1256.0,3.0,2.0
3836,4500000.0,other,900.0,2.0,2.0
3837,3600000.0,other,657.0,2.0,2.0
3838,2600000.0,other,540.0,2.0,2.0
3839,6000000.0,other,862.0,3.0,4.0
3840,8000000.0,other,1625.0,3.0,2.0
3841,3650000.0,other,850.0,2.0,2.0
3843,6600000.0,other,1100.0,2.0,2.0
3844,3100000.0,other,800.0,2.0,2.0
3845,12000000.0,other,1600.0,4.0,3.0
3846,9900000.0,other,1450.0,3.0,3.0
3847,3100000.0,other,576.0,2.0,2.0
3848,4500000.0,other,650.0,2.0,2.0
3849,3600000.0,other,850.0,2.0,2.0
3850,3200000.0,other,622.0,2.0,2.0
3851,2800000.0,other,800.0,2.0,2.0
3852,2200000.0,other,650.0,2.0,2.0
3853,3500000.0,other,760.0,2.0,2.0
3854,19500000.0,other,3090.0,4.0,5.0
3855,18500000.0,other,2300.0,3.0,2.0
3856,11500000.0,other,1743.0,3.0,3.0
3857,8400000.0,other,1625.0,3.0,2.0
3858,12500000.0,other,1880.0,3.0,3.0
3859,11000000.0,other,1550.0,3.0,3.0
3860,23500000.0,other,2850.0,4.0,4.0
3861,4500000.0,other,800.0,3.0,3.0
3863,7600000.0,other,1300.0,2.0,2.0
3865,4500000.0,other,900.0,2.0,2.0
3866,6500000.0,other,1250.0,3.0,2.0
3867,11000000.0,other,1825.0,3.0,5.0
3868,6500000.0,other,990.0,3.0,2.0
3869,11000000.0,other,1816.0,3.0,3.0
3870,8500000.0,other,1326.0,3.0,2.0
3871,2800000.0,other,585.0,2.0,2.0
3872,9500000.0,other,1300.0,3.0,2.0
3874,4000000.0,other,700.0,2.0,2.0
3875,5950000.0,other,1144.0,2.0,2.0
3876,3500000.0,other,1050.0,2.0,2.0
3878,7500000.0,other,1500.0,3.0,2.0
3879,3000000.0,other,858.0,2.0,2.0
3880,4700000.0,other,1200.0,2.0,2.0
3881,3630000.0,other,1100.0,2.0,2.0
3882,7150000.0,other,1295.0,2.0,3.0
3884,4300000.0,other,1025.0,2.0,2.0
3886,7500000.0,other,900.0,2.0,2.0
3887,4000000.0,other,1050.0,2.0,2.0
3888,6000000.0,other,900.0,3.0,3.0
3889,3600000.0,other,928.0,2.0,2.0
3891,4000000.0,other,1000.0,2.0,2.0
3892,2800000.0,other,650.0,2.0,2.0
3893,5500000.0,other,1200.0,2.0,2.0
3894,3000000.0,other,860.0,2.0,2.0
3895,5500000.0,other,988.0,2.0,2.0
3896,9000000.0,other,1296.0,9.0,6.0
3897,4500000.0,other,1000.0,2.0,2.0
3899,6000000.0,other,1254.0,2.0,2.0
3900,11000000.0,other,1900.0,3.0,3.0
3902,6000000.0,other,900.0,2.0,2.0
3904,3200000.0,other,900.0,2.0,2.0
3906,3400000.0,other,700.0,2.0,2.0
3907,36000000.0,other,4520.0,4.0,5.0
3908,4400000.0,other,1185.0,2.0,2.0
3910,3100000.0,other,850.0,2.0,2.0
3911,12000000.0,other,1600.0,3.0,2.0
3912,7500000.0,other,1000.0,3.0,2.0
3914,3950000.0,other,1120.0,2.0,3.0
3915,2900000.0,other,840.0,2.0,2.0
3916,17800000.0,other,2300.0,4.0,2.0
3917,3200000.0,other,940.0,2.0,2.0
3918,5500000.0,other,960.0,2.0,2.0
3919,4000000.0,other,850.0,2.0,2.0
3920,4500000.0,other,747.0,2.0,2.0
3922,5000000.0,other,1000.0,2.0,2.0
3923,4250000.0,other,1100.0,2.0,2.0
3924,15000000.0,other,1780.0,3.0,3.0
3925,15000000.0,other,2400.0,4.0,5.0
3926,5500000.0,other,1205.0,2.0,2.0
3927,10000000.0,other,1800.0,3.0,3.0
3928,4900000.0,other,875.0,2.0,2.0
3930,9000000.0,other,1500.0,3.0,3.0
3931,4800000.0,other,1000.0,2.0,2.0
3932,5000000.0,other,1370.0,2.0,2.0
3935,3400000.0,other,900.0,2.0,2.0
3936,11200000.000000002,other,1873.0,3.0,3.0
3937,10000000.0,other,1970.0,3.0,3.0
3938,7250000.0,other,1295.0,2.0,2.0
3939,12000000.0,other,1650.0,3.0,2.0
3941,3300000.0,other,950.0,2.0,2.0
3942,4200000.0,other,800.0,2.0,2.0
3943,3500000.0,other,850.0,2.0,2.0
3945,3000000.0,other,760.0,2.0,2.0
3946,6500000.0,other,900.0,3.0,2.0
3947,9000000.0,other,1446.0,2.0,2.0
3948,9900000.0,other,1885.0,3.0,3.0
3949,4600000.0,other,1100.0,2.0,2.0
3950,11000000.0,other,1800.0,4.0,3.0
3952,3500000.0,other,550.0,2.0,2.0
3953,4500000.0,other,700.0,2.0,2.0
3954,9300000.0,other,1850.0,3.0,3.0
3955,4200000.0,other,1000.0,2.0,2.0
3956,6500000.0,other,998.0,2.0,2.0
3957,33000000.0,other,4808.0,4.0,5.0
3958,5800000.0,other,1000.0,3.0,2.0
3959,8900000.0,other,1100.0,2.0,2.0
3960,13500000.0,other,1900.0,3.0,3.0
3961,3500000.0,other,1000.0,2.0,2.0
3962,5250000.0,other,1065.0,2.0,2.0
3964,3800000.0,other,830.0,2.0,2.0
3967,6000000.0,other,1155.0,2.0,2.0
3969,3500000.0,other,1040.0,2.0,2.0
3970,8600000.0,other,1500.0,3.0,2.0
3971,5000000.0,other,900.0,2.0,2.0
3972,9000000.0,other,1295.0,3.0,2.0
3977,5000000.0,other,1000.0,3.0,2.0
3978,9500000.0,other,1300.0,2.0,2.0
3979,6600000.0,other,900.0,4.0,3.0
3980,7000000.0,other,900.0,2.0,2.0
3981,4000000.0,other,1040.0,2.0,2.0
3982,7000000.0,other,1390.0,3.0,2.0
3983,3500000.0,other,604.0,2.0,2.0
3986,6500000.0,other,1250.0,3.0,3.0
3988,6000000.0,other,1300.0,2.0,2.0
3989,3200000.0,other,700.0,2.0,2.0
3991,10000000.0,other,1700.0,3.0,4.0
3992,3500000.0,other,995.0,2.0,2.0
3993,6000000.0,other,900.0,3.0,2.0
3995,4000000.0,other,750.0,2.0,2.0
3996,3500000.0,other,1050.0,2.0,2.0
3997,7500000.0,other,1100.0,2.0,2.0
3998,8500000.0,other,1700.0,3.0,4.0
3999,2800000.0,other,603.0,2.0,2.0
4000,5200000.0,other,1035.0,2.0,2.0
4002,18000000.0,other,2200.0,4.0,4.0
4004,6900000.0,other,900.0,2.0,2.0
4006,4200000.0,other,720.0,2.0,2.0
4007,7000000.0,other,1100.0,3.0,2.0
4008,5500000.0,other,900.0,3.0,2.0
4009,4000000.0,other,810.0,2.0,2.0
4010,6200000.0,other,900.0,2.0,2.0
4011,2900000.0,other,650.0,2.0,2.0
4012,4000000.0,other,1100.0,2.0,2.0
4014,3600000.0,other,700.0,3.0,2.0
4015,4900000.0,other,1075.0,2.0,2.0
4017,12000000.0,other,1800.0,3.0,3.0
4018,6200000.0,other,1400.0,2.0,2.0
4020,6000000.0,other,1080.0,3.0,2.0
4022,9100000.0,other,1839.0,3.0,3.0
4023,3500000.0,other,1020.0,2.0,2.0
4025,3900000.0,other,1106.0,2.0,2.0
4026,10000000.0,other,1180.0,2.0,2.0
4027,14000000.0,other,1800.0,3.0,3.0
4029,13000000.0,other,1999.0,4.0,4.0
4030,2800000.0,other,700.0,2.0,2.0
4032,7300000.0,other,1325.0,3.0,2.0
4036,8900000.0,other,1216.0,3.0,2.0
4037,3000000.0,other,800.0,2.0,2.0
4038,9500000.0,other,1680.0,3.0,2.0
4039,3200000.0,other,788.0,2.0,2.0
4040,3000000.0,other,920.0,2.0,2.0
4041,3300000.0,other,670.0,2.0,2.0
4042,4500000.0,other,700.0,2.0,2.0
4043,2800000.0,other,729.0,2.0,2.0
4044,4990000.0,other,900.0,3.0,2.0
4047,5500000.0,other,1250.0,2.0,2.0
4048,4000000.0,other,700.0,2.0,2.0
4049,8000000.0,other,1350.0,2.0,2.0
4051,5000000.0,other,800.0,3.0,2.0
4052,6000000.0,other,1250.0,2.0,2.0
4053,3000000.0,other,750.0,2.0,2.0
4054,6000000.0,other,1235.0,2.0,2.0
4056,6000000.0,other,1000.0,2.0,2.0
4057,4900000.0,other,1205.0,2.0,2.0
4059,4500000.0,other,900.0,2.0,2.0
4060,3300000.0,other,925.0,2.0,2.0
4061,16700000.0,other,2213.0,3.0,3.0
4062,10200000.0,other,1870.0,3.0,3.0
4063,8000000.0,other,1400.0,3.0,3.0
4066,6500000.0,other,1050.0,3.0,2.0
4067,13000000.0,other,1548.0,2.0,2.0
4070,5500000.0,other,1000.0,3.0,2.0
4071,9900000.0,other,1991.0,3.0,3.0
4072,12000000.0,other,2193.0,4.0,4.0
4073,15000000.0,other,2000.0,4.0,3.0
4074,3700000.0,other,950.0,2.0,2.0
4076,5300000.0,other,1125.0,2.0,2.0
4078,13000000.0,other,2010.0,4.0,4.0
4079,12500000.0,other,1860.0,3.0,3.0
4080,4000000.0,other,860.0,2.0,2.0
4081,4000000.0,other,650.0,2.0,2.0
4082,4000000.0,other,800.0,2.0,2.0
4083,3200000.0,other,890.0,2.0,2.0
4084,8000000.0,other,1093.0,3.0,2.0
4085,4000000.0,other,1018.0,2.0,2.0
4086,6500000.0,other,1080.0,2.0,2.0
4087,4200000.0,other,850.0,2.0,2.0
4088,8000000.0,other,1350.0,2.0,2.0
4090,13000000.0,other,2285.0,3.0,3.0
4093,3650000.0,other,955.0,2.0,2.0
4094,6200000.0,other,1375.0,2.0,2.0
4095,4500000.0,other,1380.0,2.0,2.0
4098,8600000.0,other,1620.0,3.0,3.0
4100,6500000.0,other,900.0,3.0,2.0
4103,5000000.0,other,998.0,2.0,2.0
4105,12500000.0,other,1800.0,10.0,5.0
4106,3200000.0,other,880.0,2.0,2.0
4107,4900000.0,other,960.0,2.0,2.0
4108,9000000.0,other,1750.0,3.0,4.0
4109,5500000.0,other,1000.0,2.0,2.0
4113,3479999.9999999995,other,945.0,2.0,2.0
4114,7800000.0,other,1140.0,4.0,4.0
4115,6000000.0,other,1117.0,2.0,2.0
4116,5500000.0,other,1050.0,3.0,2.0
4117,7000000.0,other,1142.0,2.0,2.0
4119,6500000.0,other,1275.0,2.0,2.0
4120,9500000.0,other,1628.0,2.0,2.0
4122,3500000.0,other,900.0,2.0,2.0
4123,3600000.0,other,1100.0,2.0,2.0
4126,12500000.0,other,1700.0,2.0,2.0
4127,6000000.0,other,1225.0,2.0,2.0
4128,2800000.0,other,777.0,2.0,2.0
4129,11600000.0,other,1755.0,2.0,3.0
4131,12800000.0,other,2300.0,4.0,4.0
4132,7200000.0,other,1420.0,3.0,3.0
4134,14000000.0,other,1700.0,4.0,3.0
4136,3000000.0,other,670.0,2.0,2.0
4137,9000000.0,other,1300.0,4.0,4.0
4138,3200000.0,other,750.0,2.0,2.0
4140,5000000.0,other,1175.0,2.0,2.0
4141,2530000.0,other,700.0,2.0,2.0
4142,6300000.0,other,1286.0,2.0,2.0
4143,6100000.0,other,1110.0,2.0,2.0
4144,4200000.0,other,620.0,2.0,2.0
4146,2900000.0,other,840.0,2.0,2.0
4147,3200000.0,other,850.0,2.0,2.0
4148,5500000.0,other,980.0,2.0,2.0
4149,13899999.999999998,other,2361.0,3.0,4.0
4150,14000000.0,other,1960.0,4.0,4.0
4153,6500000.0,other,1280.0,2.0,2.0
4154,14000000.0,other,1800.0,3.0,2.0
4155,4100000.0,other,1075.0,2.0,2.0
4157,11000000.0,other,1810.0,3.0,3.0
4158,4500000.0,other,972.0,2.0,2.0
4159,8500000.0,other,1370.0,3.0,2.0
4160,17500000.0,other,2286.0,3.0,3.0
4161,5000000.0,other,900.0,2.0,2.0
4162,4250000.0,other,810.0,2.0,2.0
4163,3000000.0,other,700.0,2.0,2.0
4164,4000000.0,other,1000.0,2.0,2.0
4165,5500000.0,other,1100.0,3.0,2.0
4166,12000000.0,other,1450.0,9.0,2.0
4167,4650000.0,other,1110.0,2.0,2.0
4168,13500000.0,other,1728.0,3.0,3.0
4169,10000000.0,other,1595.0,3.0,3.0
4170,4500000.0,other,1080.0,2.0,2.0
4171,15000000.0,other,2500.0,4.0,4.0
4172,4000000.0,other,1055.0,2.0,2.0
4174,7500000.0,other,1277.0,3.0,2.0
4175,5500000.0,other,900.0,3.0,2.0
4176,6500000.0,other,1295.0,3.0,2.0
4178,4400000.0,other,1286.0,2.0,2.0
4180,5000000.0,other,1295.0,2.0,2.0
4181,3000000.0,other,900.0,2.0,2.0
4182,6500000.0,other,1175.0,2.0,2.0
4183,5500000.0,other,950.0,2.0,2.0
4185,5600000.0,other,1100.0,3.0,2.0
4186,10000000.0,other,1750.0,3.0,3.0
4188,4100000.0,other,669.0,4.0,3.0
4190,13000000.0,other,1952.0,3.0,3.0
4191,4000000.0,other,1175.0,2.0,2.0
4192,2700000.0,other,800.0,2.0,2.0
4193,4600000.0,other,1020.0,2.0,2.0
4194,3500000.0,other,1000.0,2.0,2.0
4195,3900000.0,other,965.0,2.0,2.0
4196,4300000.0,other,900.0,2.0,2.0
4197,3600000.0,other,1000.0,2.0,2.0
4198,5900000.0,other,1150.0,2.0,2.0
4199,3500000.0,other,910.0,2.0,2.0
4202,5500000.0,other,1125.0,2.0,2.0
4203,10000000.0,other,1650.0,3.0,3.0
4206,13000000.0,other,1700.0,3.0,3.0
4208,3000000.0,other,845.0,2.0,2.0
4209,3150000.0,other,750.0,2.0,2.0
4210,7000000.0,other,1008.0,3.0,2.0
4211,5400000.0,other,1000.0,2.0,2.0
4212,10000000.0,other,2000.0,3.0,4.0
4213,4500000.0,other,800.0,2.0,2.0
4214,3200000.0,other,648.0,2.0,2.0
4215,2600000.0,other,700.0,2.0,2.0
4216,3200000.0,other,750.0,2.0,2.0
4217,7200000.0,other,900.0,2.0,2.0
4219,3400000.0,other,700.0,2.0,2.0
4220,9000000.0,other,1300.0,3.0,3.0
4221,10000000.0,other,1450.0,3.0,2.0
4222,12500000.0,other,1935.0,3.0,4.0
4223,13500000.0,other,2000.0,3.0,3.0
4224,3500000.0,other,1070.0,2.0,2.0
4225,5000000.0,other,900.0,2.0,2.0
4226,9300000.0,other,1840.0,3.0,3.0
4228,3300000.0,other,596.0,2.0,2.0
4229,3800000.0,other,700.0,2.0,2.0
4230,5500000.0,other,968.0,2.0,2.0
4231,5200000.0,other,900.0,2.0,2.0
4232,3700000.0,other,1050.0,2.0,2.0
4233,5800000.0,other,1150.0,2.0,2.0
4235,16000000.0,other,2100.0,4.0,3.0
4237,15000000.0,other,1800.0,2.0,2.0
4239,3300000.0,other,580.0,3.0,2.0
4240,5000000.0,other,1000.0,2.0,2.0
4241,9000000.0,other,1100.0,3.0,2.0
4242,4200000.0,other,980.0,2.0,2.0
4243,4500000.0,other,903.0,2.0,2.0
4244,5500000.0,other,1050.0,3.0,2.0
4247,4500000.0,other,850.0,2.0,2.0
4248,3700000.0,other,850.0,2.0,2.0
4250,3000000.0,other,750.0,2.0,2.0
4253,17000000.0,other,2293.0,3.0,3.0
4254,4000000.0,other,950.0,2.0,2.0
4256,6000000.0,other,720.0,2.0,2.0
4257,5000000.0,other,1040.0,2.0,2.0
4259,6000000.0,other,1100.0,3.0,2.0
4260,7000000.0,other,1250.0,2.0,2.0
4261,4200000.0,other,800.0,2.0,2.0
4262,2600000.0,other,567.0,2.0,2.0
4263,3700000.0,other,1100.0,2.0,2.0
4264,3600000.0,other,810.0,2.0,2.0
4266,6000000.0,other,1195.0,2.0,2.0
4267,3200000.0,other,950.0,2.0,2.0
4268,3300000.0,other,648.0,2.0,2.0
4270,4500000.0,other,762.0,2.0,2.0
4271,3900000.0,other,780.0,2.0,2.0
4272,6000000.0,other,1205.0,3.0,2.0
4273,7500000.0,other,1385.0,3.0,2.0
4274,6500000.0,other,900.0,3.0,2.0
4276,12600000.0,other,1999.0,3.0,3.0
4277,10000000.0,other,1170.0,3.0,3.0
4279,6700000.0,other,1170.0,3.0,2.0
4280,3700000.0,other,700.0,3.0,2.0
4281,15000000.0,other,1800.0,3.0,2.0
4282,8000000.0,other,1080.0,4.0,4.0
4284,9000000.0,other,1640.0,3.0,3.0
4285,3500000.0,other,850.0,2.0,2.0
4286,17000000.0,other,2500.0,3.0,3.0
4288,7800000.0,other,1465.0,3.0,3.0
4289,8500000.0,other,1650.0,3.0,3.0
4290,11500000.0,other,1800.0,3.0,3.0
4291,6000000.0,other,750.0,2.0,2.0
4292,6000000.0,other,900.0,2.0,2.0
4293,8000000.0,other,1495.0,3.0,2.0
4294,3900000.0,other,650.0,2.0,2.0
4295,3290000.0,other,700.0,2.0,2.0
4297,4300000.0,other,1145.0,2.0,2.0
4298,6000000.0,other,1130.0,2.0,2.0
4299,9800000.0,other,1960.0,3.0,3.0
4300,11200000.000000002,other,1850.0,3.0,2.0
4301,6000000.0,other,1425.0,2.0,2.0
4303,4500000.0,other,700.0,2.0,2.0
4304,4500000.0,other,1164.0,2.0,2.0
4305,3750000.0,other,1125.0,2.0,2.0
4306,3700000.0,other,900.0,2.0,2.0
4307,5000000.0,other,973.0,2.0,2.0
4308,8000000.0,other,1435.0,3.0,2.0
4311,7500000.0,other,1350.0,3.0,2.0
4312,5100000.0,other,1075.0,2.0,2.0
4313,7500000.0,other,1330.0,2.0,2.0
4315,13500000.0,other,2150.0,3.0,3.0
4316,3000000.0,other,870.0,2.0,2.0
